id,budget,overview,popularity,revenue,runtime,title,vote_average,vote_count,collections,company,country,language,director,genre,actor,year,return
10329,50000000.0,"Eight people embark on an expedition into the Congo, a mysterious expanse of unexplored Africa where human greed and the laws of nature have gone berserk. When the thrill-seekers -- some with ulterior motives -- stumble across a race of killer apes.",7.260574,152022101.0,109.0,Congo,5.0,214.0,None,Paramount Pictures,United States of America,English,Frank Marshall,"['Action', 'Adventure', 'Drama', 'Mystery', 'Science Fiction', 'Thriller']","['Laura Linney', 'Dylan Walsh', 'Ernie Hudson']",1995,3.04
8068,7000000.0,A gunslinger is embroiled in a war with a local drug runner.,6.950458,25405445.0,104.0,Desperado,6.8,898.0,Mexico Trilogy,Columbia Pictures,United States of America,English,Robert Rodriguez,"['Thriller', 'Action', 'Crime']","['Antonio Banderas', 'Salma Hayek', 'Joaquim de Almeida']",1995,3.63
8512,27000000.0,"In late 1940s Los Angeles, Easy Rawlins is an unemployed black World War II veteran with few job prospects. At a bar, Easy meets DeWitt Albright, a mysterious white man looking for someone to investigate the disappearance of a missing white woman named Daphne Monet, who he suspects is hiding out in one of the city's black jazz clubs. Strapped for money and facing house payments, Easy takes the job, but soon finds himself in over his head.",4.646132,16140822.0,102.0,Devil in a Blue Dress,6.3,88.0,None,TriStar Pictures,United States of America,English,Carl Franklin,"['Drama', 'Mystery', 'Thriller']","['Denzel Washington', 'Tom Sizemore', 'Jennifer Beals']",1995,0.6
259209,0.0,"After an abandoned young woman in late 19th Century England is taken in by a rural couple with three handsome sons, tragic consequences result.",0.523575,0.0,116.0,Feast of July,0.0,0.0,None,Touchstone Pictures,None,English,Christopher Menaul,"['Drama', 'Crime']","['Embeth Davidtz', 'Tom Bell', 'Gemma Jones']",1995,0.0
6520,55000000.0,"The timeless tale of King Arthur and the legend of Camelot are retold in this passionate period drama. Arthur is reluctant to hand the crown to Lancelot, and Guinevere is torn between her loyalty to her husband and her growing love for his rival. But Lancelot must balance his loyalty to the throne with the rewards of true love.",15.178338,127600435.0,134.0,First Knight,5.9,319.0,None,Columbia Pictures Corporation,United States of America,English,Jerry Zucker,"['Action', 'Adventure', 'Drama', 'Romance']","['Sean Connery', 'Richard Gere', 'Julia Ormond']",1995,2.32
9886,25000000.0,"A data courier, literally carrying a data package inside his head, must deliver it before he dies from the burden or is killed by the Yakuza.  In a dystopian 2021, Johnny (Keanu Reeves) is a data trafficker who has an implant that allows him to securely store data too sensitive for regular computer networks. On one delivery run, he accepts a package that not only exceeds the implant's safety limits - and will kill him if the data is not removed in time - but also contains information far more important and valuable than he had ever imagined. On a race against time, he must avoid the assassins sent to kill him and remove the data before it, too, ends his life.",11.715868,19075720.0,97.0,Johnny Mnemonic,5.5,380.0,None,TriStar Pictures,Canada,English,Robert Longo,"['Adventure', 'Action', 'Drama', 'Science Fiction', 'Thriller']","['Keanu Reeves', 'Dina Meyer', 'Takeshi Kitano']",1995,0.76
19326,0.0,"When jobless Tommy Collins discovers that sequestered jurors earn free room and board as well as $5-a-day, he gets himself assigned to a jury in a murder trial. Once there, he does everything he can to prolong the trial and deliberations and make the sequestration more comfortable for himself.",3.676921,17014653.0,88.0,Jury Duty,4.0,34.0,None,TriStar Pictures,United States of America,English,John Fortenberry,"['Comedy', 'Drama']","['Pauly Shore', 'Tia Carrere', 'Stanley Tucci']",1995,0.0
9344,1500000.0,"A controversial portrayal of teens in New York City which exposes a deeply disturbing world of sex and substance abuse. The film focuses on a sexually reckless, freckle-faced boy named Telly, whose goal is to have sex with as many different girls as he can. When Jenny, a girl who has had sex only once, tests positive for HIV, she knows she contracted the disease from Telly. When Jenny discovers that Telly's idea of ""safe sex"" is to only have sex with virgins, and is continuing to pass the disease onto other unsuspecting girls, Jenny makes it her business to try to stop him.",4.877872,7412216.0,91.0,Kids,6.8,280.0,None,Miramax Films,United States of America,English,Larry Clark,"['Drama', 'Crime']","['Leo Fitzpatrick', 'Rosario Dawson', 'Chloë Sevigny']",1995,4.94
47608,0.0,"Matt falls for Casey, the new girl in school. She's fun-loving and eccentric, but there's a darkness to her whimsy that Matt can't begin to comprehend. When Casey attempts to commit suicide, her parents place her in a mental institution. Matt springs her out, and together the young lovers head on a road trip. They believe their love can ""cure"" Casey's problems. Matt starts to wonder, though, if are they inspired or misguided.",2.624771,15453274.0,95.0,Mad Love,5.5,27.0,None,Touchstone Pictures,United States of America,English,Antonia Bird,"['Drama', 'Family', 'Romance']","[""Chris O'Donnell"", 'Drew Barrymore', 'Matthew Lillard']",1995,0.0
2293,6000000.0,"Both dumped by their girlfriends, two best friends seek refuge in the local mall.",8.25547,2122561.0,94.0,Mallrats,6.8,400.0,None,Universal Pictures,United States of America,English,Kevin Smith,"['Romance', 'Comedy']","['Jason Lee', 'Jeremy London', 'Shannen Doherty']",1995,0.35
1642,22000000.0,"Angela Bennett is a freelance software engineer who lives in a world of computer technology. When a cyber friend asks Bennett to debug a new game, she inadvertently becomes involved in a conspiracy that will soon turn her life upside down. While on vacation in Mexico, her purse is stolen. She soon finds that people and events may not be what they seem as she becomes the target of an assassination. Her vacation is ruined.  She gets a new passport at the U.S. Embassy in Mexico but it has the wrong name, Ruth Marx. When she returns to the U.S. to sort things out, she discovers that Ruth Marx has an unsavory past and a lengthy  police record. To make matters worse, another person has assumed her real identity ...",13.304342,110627965.0,114.0,The Net,5.6,359.0,Síť (kolekce),Columbia Pictures,United States of America,English,Irwin Winkler,"['Crime', 'Drama', 'Mystery', 'Thriller', 'Action']","['Sandra Bullock', 'Jeremy Northam', 'Dennis Miller']",1995,5.03
10149,7000000.0,"Writer Paul Benjamin is nearly hit by a bus when he leaves Auggie Wren's smoke shop. Stranger Rashid Cole  saves his life, and soon middle-aged Paul tells homeless Rashid that he wouldn't mind a short-term housemate. Still grieving over his wife's murder, Paul is moved by both Rashid's quest to reconnect with his father and Auggie's discovery that a woman who might be his daughter is about to give birth.",5.552946,8349430.0,112.0,Smoke,7.2,115.0,Brooklyn Cigar Store Collection,Miramax Films,Germany,English,Wayne Wang,"['Comedy', 'Drama']","['Harvey Keitel', 'William Hurt', 'Giancarlo Esposito']",1995,1.19
9090,0.0,"Three New York drag queens on their way to Hollywood for a beauty pageant get stranded in a small Midwestern town for the entire weekend when their car breaks down. While waiting for parts for their Cadillac convertible, the flamboyant trio shows the local homophobic rednecks that appearing different doesn't mean they don't have humanity in common.",7.653446,47774193.0,105.0,"To Wong Foo, Thanks for Everything! Julie Newmar",6.3,117.0,None,Universal Pictures,United States of America,English,Beeban Kidron,['Comedy'],"['Patrick Swayze', 'Wesley Snipes', 'John Leguizamo']",1995,0.0
9804,175000000.0,"In a futuristic world where the polar ice caps have melted and made Earth a liquid planet, a beautiful barmaid rescues a mutant seafarer from a floating island prison. They escape, along with her young charge, Enola, and sail off aboard his ship. But the trio soon becomes the target of a menacing pirate who covets the map to 'Dryland' – which is tattooed on Enola's back.",16.885184,264218220.0,135.0,Waterworld,5.9,1017.0,None,Universal Pictures,United States of America,English,Kevin Reynolds,"['Adventure', 'Action']","['Kevin Costner', 'Chaim Girafi', 'Rick Aviles']",1995,1.51
31611,8000000.0,"The story takes place in alternative America where the blacks are members of social elite, and whites are inhabitants of inner city ghettos. Louis Pinnock is a white worker in a chocolate factory, loving husband and father of two children. While delivering a package for black CEO Thaddeus Thomas, he is mistaken for a voyeur and, as a result, loses his job, gets beaten by black cops and his family gets evicted from their home. Desperate Pinnock takes a gun and kidnaps Thomas, demanding justice.",1.834099,0.0,89.0,White Man's Burden,5.1,25.0,None,HBO,France,English,Desmond Nakano,['Drama'],"['John Travolta', 'Harry Belafonte', 'Kelly Lynch']",1995,0.0
49805,0.0,"Andrew Crocker-Harris is an embittered and disliked teacher of Greek and Latin at a British prep school. After nearly 20 years of service, he is being forced to retire on the pretext of his health, and perhaps may not even be given a pension. The boys regard him as a Hitler, with some justification. His wife Laura is unfaithful, and lives to wound him any way she can. Andrew must come to terms with his failed life and regain at least his own self-respect.",3.727644,0.0,97.0,The Browning Version,6.0,11.0,None,Paramount Pictures,United Kingdom,English,Mike Figgis,['Drama'],"['Albert Finney', 'Greta Scacchi', 'Matthew Modine']",1994,0.0
6715,0.0,"Dexter, age 11, who has AIDS, and his next door neighbor Eric, a little older and much bigger, become best friends. Eric also becomes closer to Dexter's mother than to his own, who is neglectful and bigoted and violently forbids their friendship upon learning of it. Dexter and Erik start the journey to find ""The Cure"" they had read about in the local newspaper.",2.686342,0.0,97.0,The Cure,7.2,58.0,None,Universal Pictures,United States of America,English,Peter Horton,"['Drama', 'Family']","['Brad Renfro', 'Joseph Mazzello', 'Annabella Sciorra']",1995,0.0
2292,27000.0,"Convenience and video store clerks Dante and Randal are sharp-witted, potty-mouthed and bored out of their minds. So in between needling customers, the counter jockeys play hockey on the roof, visit a funeral home and deal with their love lives.",10.513367,3151130.0,92.0,Clerks,7.4,769.0,Clerks Collection,Miramax Films,United States of America,English,Kevin Smith,['Comedy'],"[""Brian O'Halloran"", 'Jeff Anderson', 'Jason Mewes']",1994,116.71
8984,55000000.0,"A computer specialist is sued for sexual harassment by a former lover turned boss who initiated the act forcefully, which threatens both his career and his personal life.",11.812244,214015089.0,123.0,Disclosure,5.9,217.0,None,Warner Bros.,United States of America,English,Barry Levinson,"['Drama', 'Thriller', 'Crime', 'Mystery', 'Romance']","['Michael Douglas', 'Demi Moore', 'Donald Sutherland']",1994,3.89
4954,45000000.0,A team of skydiving crooks led by DEA-agent-turned-bad Ty Moncrief (Busey) specialize in landing on police roofs and breaking in so their evil computer nerd can steal undercover agents' files and sell them to drug lords. Federal Marshal Pete Nessip (Snipes) lost a brother to this crew and learns skydiving with the help of tough-but-lovable instructor Jessie Crossmann (Butler) so he can track them down.,9.579155,0.0,101.0,Drop Zone,5.1,91.0,None,Paramount Pictures,United States of America,English,John Badham,"['Action', 'Adventure', 'Thriller']","['Wesley Snipes', 'Gary Busey', 'Yancy Butler']",1994,0.0
20156,0.0,"In the upscale Toronto strip club Exotica, dancer Christina is visited nightly by the obsessive Francis, a depressed tax auditor. Her ex-boyfriend, the club's MC, Eric, still jealously pines for her even as he introduces her onstage, but Eric is having his own relationship problems with the club's owner, Zoe. Meanwhile Thomas, a mysterious pet-shop owner, is about to become unexpectedly involved in their lives. Gradually, connections between the traumatic pasts of these characters are revealed.",5.378467,0.0,103.0,Exotica,6.5,64.0,None,Miramax Films,Canada,English,Atom Egoyan,"['Drama', 'Mystery']","['Bruce Greenwood', 'Mia Kirshner', 'Elias Koteas']",1994,0.0
